ensg	name
ENSMUSG00000024431	Nr3c1
ENSMUSG00000031618	Nr3c2
ENSMUSG00000023034	Nr4a1
ENSMUSG00000026826	Nr4a2
ENSMUSG00000028341	Nr4a3
ENSMUSG00000026751	Nr5a1
ENSMUSG00000026398	Nr5a2
ENSMUSG00000063972	Nr6a1
ENSMUSG00000040632	Nrl
ENSMUSG00000022009	Nufip1
ENSMUSG00000021848	OTX2
ENSMUSG00000054310	Obox1
ENSMUSG00000074369	Obox2
ENSMUSG00000066772	Obox3
ENSMUSG00000074366	Obox5
ENSMUSG00000041583	Obox6
ENSMUSG00000046160	Olig1
ENSMUSG00000039830	Olig2
ENSMUSG00000045591	Olig3
ENSMUSG00000043013	Onecut1
ENSMUSG00000045991	Onecut2
ENSMUSG00000045518	Onecut3
ENSMUSG00000048387	Osr1
ENSMUSG00000022330	Osr2
ENSMUSG00000021685	Otp
ENSMUSG00000005917	Otx1
ENSMUSG00000024922	Ovol1
ENSMUSG00000037279	Ovol2
ENSMUSG00000056028	Ovol3
ENSMUSG00000042323	PBRM1
ENSMUSG00000061360	PHF5A
ENSMUSG00000058388	PHTF1
ENSMUSG00000039987	PHTF2
ENSMUSG00000038902	POGZ
ENSMUSG00000090125	POU3F1
ENSMUSG00000095139	POU3F2
ENSMUSG00000098598	POU6F1
ENSMUSG00000009734	POU6F2
ENSMUSG00000040734	PPP1R13L
ENSMUSG00000051977	PRDM9
ENSMUSG00000030753	PRKRIR
ENSMUSG00000021938	PSPC1
ENSMUSG00000043991	PURA
ENSMUSG00000094483	PURB
ENSMUSG00000049184	PURG
ENSMUSG00000020453	Patz1
ENSMUSG00000037034	Pax1
ENSMUSG00000004231	Pax2
ENSMUSG00000004872	Pax3
ENSMUSG00000029706	Pax4
ENSMUSG00000014030	Pax5
ENSMUSG00000027168	Pax6
ENSMUSG00000028736	Pax7
ENSMUSG00000026976	Pax8
ENSMUSG00000001497	Pax9
ENSMUSG00000052534	Pbx1
ENSMUSG00000034673	Pbx2
ENSMUSG00000038718	Pbx3
ENSMUSG00000031860	Pbx4
ENSMUSG00000029644	Pdx1
ENSMUSG00000002265	Peg3
ENSMUSG00000031870	Pgr
ENSMUSG00000038116	Phf20
ENSMUSG00000007946	Phox2a
ENSMUSG00000012520	Phox2b
ENSMUSG00000032405	Pias1
ENSMUSG00000025423	Pias2
ENSMUSG00000028101	Pias3
ENSMUSG00000004934	Pias4
ENSMUSG00000021506	Pitx1
ENSMUSG00000028023	Pitx2
ENSMUSG00000025229	Pitx3
ENSMUSG00000006705	Pknox1
ENSMUSG00000035934	Pknox2
ENSMUSG00000003282	Plag1
ENSMUSG00000019817	Plagl1
ENSMUSG00000051413	Plagl2
ENSMUSG00000026098	Pms1
ENSMUSG00000004842	Pou1f1
ENSMUSG00000026565	Pou2f1
ENSMUSG00000008496	Pou2f2
ENSMUSG00000032015	Pou2f3
ENSMUSG00000078236	Pou3f1
ENSMUSG00000052621	Pou3f2
ENSMUSG00000045515	Pou3f3
ENSMUSG00000056854	Pou3f4
ENSMUSG00000048349	Pou4f1
ENSMUSG00000031688	Pou4f2
ENSMUSG00000024497	Pou4f3
ENSMUSG00000024406	Pou5f1
ENSMUSG00000009739	Pou6f1
ENSMUSG00000022383	Ppara
ENSMUSG00000002250	Ppard
ENSMUSG00000000440	Pparg
ENSMUSG00000038151	Prdm1
ENSMUSG00000042496	Prdm10
ENSMUSG00000079466	Prdm12
ENSMUSG00000040478	Prdm13
ENSMUSG00000042414	Prdm14
ENSMUSG00000014039	Prdm15
ENSMUSG00000039410	Prdm16
ENSMUSG00000057637	Prdm2
ENSMUSG00000035529	Prdm4
ENSMUSG00000029913	Prdm5
ENSMUSG00000069378	Prdm6
ENSMUSG00000035456	Prdm8
ENSMUSG00000045302	Preb
ENSMUSG00000044542	Prop1
ENSMUSG00000037703	Prosapip1
ENSMUSG00000010175	Prox1
ENSMUSG00000042320	Prox2
ENSMUSG00000026586	Prrx1
ENSMUSG00000039476	Prrx2
ENSMUSG00000041730	Prrxl1
ENSMUSG00000026735	Ptf1a
ENSMUSG00000075376	RC3H2
ENSMUSG00000057173	RFX8
ENSMUSG00000036120	RFXANK
ENSMUSG00000036615	RFXAP
ENSMUSG00000050197	RHOXF1
ENSMUSG00000025340	Rabgef1
ENSMUSG00000037992	Rara
ENSMUSG00000017491	Rarb
ENSMUSG00000001288	Rarg
ENSMUSG00000024518	Rax
ENSMUSG00000061898	Rbak
ENSMUSG00000039191	Rbpj
ENSMUSG00000017007	Rbpjl
ENSMUSG00000079575	Rbpsuh-rs3
ENSMUSG00000037896	Rcor1
ENSMUSG00000024968	Rcor2
ENSMUSG00000037395	Rcor3
ENSMUSG00000020275	Rel
ENSMUSG00000024927	Rela
ENSMUSG00000002983	Relb
ENSMUSG00000052751	Repin1
ENSMUSG00000039852	Rere
ENSMUSG00000029249	Rest
ENSMUSG00000067919	Rex2
ENSMUSG00000078499	Rex2
ENSMUSG00000031706	Rfx1
ENSMUSG00000024206	Rfx2
ENSMUSG00000040929	Rfx3
ENSMUSG00000020037	Rfx4
ENSMUSG00000005774	Rfx5
ENSMUSG00000019900	Rfx6
ENSMUSG00000037674	Rfx7
ENSMUSG00000071773	Rhox1
ENSMUSG00000053909	Rhox10
ENSMUSG00000051038	Rhox11
ENSMUSG00000071766	Rhox12
ENSMUSG00000051827	Rhox2a
ENSMUSG00000079638	Rhox2b
ENSMUSG00000079637	Rhox2c
ENSMUSG00000079634	Rhox2d
ENSMUSG00000063709	Rhox2e
ENSMUSG00000079632	Rhox2f
ENSMUSG00000079629	Rhox2g
ENSMUSG00000079627	Rhox2h
ENSMUSG00000059626	Rhox3a
ENSMUSG00000079636	Rhox3c
ENSMUSG00000071772	Rhox3e
ENSMUSG00000079631	Rhox3f
ENSMUSG00000071769	Rhox3h
ENSMUSG00000079639	Rhox4a
ENSMUSG00000071771	Rhox4b
ENSMUSG00000079635	Rhox4c
ENSMUSG00000079633	Rhox4d
ENSMUSG00000071770	Rhox4e
ENSMUSG00000079630	Rhox4f
ENSMUSG00000079628	Rhox4g
ENSMUSG00000006200	Rhox6
ENSMUSG00000071767	Rhox7
ENSMUSG00000064137	Rhox8
ENSMUSG00000068048	Rhox9
ENSMUSG00000049878	Rlf
ENSMUSG00000024317	Rnf138
ENSMUSG00000032238	Rora
ENSMUSG00000036192	Rorb
ENSMUSG00000028150	Rorc
ENSMUSG00000022601	Rpl24
ENSMUSG00000039087	Rreb1
ENSMUSG00000058900	Rsl1
ENSMUSG00000022952	Runx1
ENSMUSG00000039153	Runx2
ENSMUSG00000070691	Runx3
ENSMUSG00000015846	Rxra
ENSMUSG00000039656	Rxrb
ENSMUSG00000015843	Rxrg
ENSMUSG00000017344	SEBOX
ENSMUSG00000028820	SFPQ
ENSMUSG00000031099	SMARCA1
ENSMUSG00000031715	SMARCA5
ENSMUSG00000037935	SMARCE1
ENSMUSG00000096014	SOX1
ENSMUSG00000033006	SOX10
ENSMUSG00000063632	SOX11
ENSMUSG00000051817	SOX12
ENSMUSG00000070643	SOX13
ENSMUSG00000053747	SOX14
ENSMUSG00000041287	SOX15
ENSMUSG00000025902	SOX17
ENSMUSG00000046470	SOX18
ENSMUSG00000074637	SOX2
ENSMUSG00000061517	SOX21
ENSMUSG00000045179	SOX3
ENSMUSG00000040489	SOX30
ENSMUSG00000076431	SOX4
ENSMUSG00000041540	SOX5
ENSMUSG00000051910	SOX6
ENSMUSG00000063060	SOX7
ENSMUSG00000024176	SOX8
ENSMUSG00000000567	SOX9
ENSMUSG00000094915	SP100
ENSMUSG00000094799	SP110
ENSMUSG00000095250	SP110
ENSMUSG00000095092	SP110
ENSMUSG00000094874	SP110
ENSMUSG00000095672	SP110
ENSMUSG00000089844	SP140
ENSMUSG00000052477	SP140
ENSMUSG00000079190	SP140
ENSMUSG00000079192	SP140
ENSMUSG00000079794	SP140
ENSMUSG00000095500	SP140
ENSMUSG00000094514	SP140L
ENSMUSG00000027067	SSRP1
ENSMUSG00000031665	Sall1
ENSMUSG00000049532	Sall2
ENSMUSG00000024565	Sall3
ENSMUSG00000027547	Sall4
ENSMUSG00000039148	Sart1
ENSMUSG00000023927	Satb1
ENSMUSG00000038331	Satb2
ENSMUSG00000048385	Scrt1
ENSMUSG00000060257	Scrt2
ENSMUSG00000034161	Scx
ENSMUSG00000001103	Sebox
ENSMUSG00000015697	Setdb1
ENSMUSG00000071350	Setdb2
ENSMUSG00000002111	Sfpi1
ENSMUSG00000027833	Shox2
ENSMUSG00000019913	Sim1
ENSMUSG00000062713	Sim2
ENSMUSG00000051367	Six1
ENSMUSG00000024134	Six2
ENSMUSG00000038805	Six3
ENSMUSG00000034460	Six4
ENSMUSG00000040841	Six5
ENSMUSG00000021099	Six6
ENSMUSG00000031681	Smad1
ENSMUSG00000024563	Smad2
ENSMUSG00000032402	Smad3
ENSMUSG00000024515	Smad4
ENSMUSG00000021540	Smad5
ENSMUSG00000036867	Smad6
ENSMUSG00000025880	Smad7
ENSMUSG00000027796	Smad9
ENSMUSG00000032481	Smarcc1
ENSMUSG00000025369	Smarcc2
ENSMUSG00000042821	Snai1
ENSMUSG00000022676	Snai2
ENSMUSG00000006587	Snai3
ENSMUSG00000036281	Snapc4
ENSMUSG00000059625	Sohlh1
ENSMUSG00000027794	Sohlh2
ENSMUSG00000001280	Sp1
ENSMUSG00000026222	Sp100
ENSMUSG00000070034	Sp110
ENSMUSG00000070031	Sp140
ENSMUSG00000018678	Sp2
ENSMUSG00000027109	Sp3
ENSMUSG00000025323	Sp4
ENSMUSG00000075304	Sp5
ENSMUSG00000038560	Sp6
ENSMUSG00000060284	Sp7
ENSMUSG00000048562	Sp8
ENSMUSG00000068859	Sp9
ENSMUSG00000024215	Spdef
ENSMUSG00000008193	Spib
ENSMUSG00000004359	Spic
ENSMUSG00000046957	Spz1
ENSMUSG00000020538	Srebf1
ENSMUSG00000022463	Srebf2
ENSMUSG00000015605	Srf
ENSMUSG00000069036	Sry
ENSMUSG00000033740	St18
ENSMUSG00000026104	Stat1
ENSMUSG00000040033	Stat2
ENSMUSG00000004040	Stat3
ENSMUSG00000062939	Stat4
ENSMUSG00000004043	Stat5a
ENSMUSG00000020919	Stat5b
ENSMUSG00000002147	Stat6
ENSMUSG00000022205	Sub1
ENSMUSG00000062327	T
ENSMUSG00000029196	TADA2B
ENSMUSG00000031314	TAF1
ENSMUSG00000014767	TBP
ENSMUSG00000071359	TBPL1
ENSMUSG00000061809	TBPL2
ENSMUSG00000001472	TCF25
ENSMUSG00000000782	TCF7
ENSMUSG00000055799	TCF7L1
ENSMUSG00000024985	TCF7L2
ENSMUSG00000047146	TET1
ENSMUSG00000003923	TFAM
ENSMUSG00000045842	TGIF2
ENSMUSG00000037214	THAP1
ENSMUSG00000036442	THAP11
ENSMUSG00000020137	THAP2
ENSMUSG00000039759	THAP3
ENSMUSG00000026279	THAP4
ENSMUSG00000022760	THAP7
ENSMUSG00000059323	TONSL
ENSMUSG00000041272	TOX
ENSMUSG00000074607	TOX2
ENSMUSG00000043668	TOX3
ENSMUSG00000016831	TOX4
ENSMUSG00000091020	TOX4
ENSMUSG00000022010	TSC22D1
ENSMUSG00000027806	TSC22D2
ENSMUSG00000031431	TSC22D3
ENSMUSG00000029723	TSC22D4
ENSMUSG00000018651	Tada2a
ENSMUSG00000028717	Tal1
ENSMUSG00000028417	Tal2
ENSMUSG00000035033	Tbr1
ENSMUSG00000009097	Tbx1
ENSMUSG00000037477	Tbx10
ENSMUSG00000027868	Tbx15
ENSMUSG00000032419	Tbx18
ENSMUSG00000026572	Tbx19
ENSMUSG00000000093	Tbx2
ENSMUSG00000031965	Tbx20
ENSMUSG00000001444	Tbx21
ENSMUSG00000031241	Tbx22
ENSMUSG00000018604	Tbx3
ENSMUSG00000000094	Tbx4
ENSMUSG00000018263	Tbx5
ENSMUSG00000030699	Tbx6
ENSMUSG00000032228	Tcf12
ENSMUSG00000068079	Tcf15
ENSMUSG00000045680	Tcf21
ENSMUSG00000006642	Tcf23
ENSMUSG00000020167	Tcf3
ENSMUSG00000053477	Tcf4
ENSMUSG00000038932	Tcfl5
ENSMUSG00000055320	Tead1
ENSMUSG00000030796	Tead2
ENSMUSG00000002249	Tead3
ENSMUSG00000030353	Tead4
ENSMUSG00000022389	Tef
ENSMUSG00000025925	Terf1
ENSMUSG00000031921	Terf2
ENSMUSG00000021359	Tfap2a
ENSMUSG00000025927	Tfap2b
ENSMUSG00000028640	Tfap2c
ENSMUSG00000042596	Tfap2d
ENSMUSG00000042477	Tfap2e
ENSMUSG00000005718	Tfap4
ENSMUSG00000009733	Tfcp2
ENSMUSG00000026380	Tfcp2l1
ENSMUSG00000038482	Tfdp1
ENSMUSG00000032411	Tfdp2
ENSMUSG00000000134	Tfe3
ENSMUSG00000023990	Tfeb
ENSMUSG00000029553	Tfec
ENSMUSG00000047407	Tgif1
ENSMUSG00000062175	Tgif2
ENSMUSG00000061283	Tgif2lx1
ENSMUSG00000063242	Tgif2lx2
ENSMUSG00000060466	Thap6
ENSMUSG00000058756	Thra
ENSMUSG00000021779	Thrb
ENSMUSG00000025215	Tlx1
ENSMUSG00000068327	Tlx2
ENSMUSG00000040610	Tlx3
ENSMUSG00000019850	Tnfaip3
ENSMUSG00000002814	Top3a
ENSMUSG00000064043	Trerf1
ENSMUSG00000059552	Trp53
ENSMUSG00000022510	Trp63
ENSMUSG00000029026	Trp73
ENSMUSG00000038679	Trps1
ENSMUSG00000046982	Tshz1
ENSMUSG00000047907	Tshz2
ENSMUSG00000021217	Tshz3
ENSMUSG00000026803	Ttf1
ENSMUSG00000033222	Ttf2
ENSMUSG00000031028	Tub
ENSMUSG00000037446	Tulp1
ENSMUSG00000023467	Tulp2
ENSMUSG00000001521	Tulp3
ENSMUSG00000034377	Tulp4
ENSMUSG00000035799	Twist1
ENSMUSG00000007805	Twist2
ENSMUSG00000020923	UBTF
ENSMUSG00000058239	USF2
ENSMUSG00000047751	UTF1
ENSMUSG00000009741	Ubp1
ENSMUSG00000074502	Ubtfl1
ENSMUSG00000029546	Uncx
ENSMUSG00000026641	Usf1
ENSMUSG00000006270	Vax1
ENSMUSG00000034777	Vax2
ENSMUSG00000022479	Vdr
ENSMUSG00000018377	Vezf1
ENSMUSG00000008958	Vps72
ENSMUSG00000033080	Vsx1
ENSMUSG00000021239	Vsx2
ENSMUSG00000057406	WHSC1
ENSMUSG00000037572	Wdhd1
ENSMUSG00000024050	Wiz
ENSMUSG00000016458	Wt1
ENSMUSG00000020484	Xbp1
ENSMUSG00000028639	Ybx1
ENSMUSG00000018554	Ybx2
ENSMUSG00000021264	Yy1
ENSMUSG00000091736	Yy2
ENSMUSG00000041995	ZBED3
ENSMUSG00000094410	ZBED6
ENSMUSG00000096192	ZBTB7B
ENSMUSG00000059273	ZC3H4
ENSMUSG00000042851	ZC3H6
ENSMUSG00000027387	ZC3H8
ENSMUSG00000022335	ZFAT
ENSMUSG00000098022	ZFP82
ENSMUSG00000027582	ZGPAT
ENSMUSG00000094870	ZNF131
ENSMUSG00000078498	ZNF16
ENSMUSG00000072623	ZNF25
ENSMUSG00000091474	ZNF267
ENSMUSG00000049764	ZNF280B
ENSMUSG00000036916	ZNF280C
ENSMUSG00000038535	ZNF280D
ENSMUSG00000048410	ZNF407
ENSMUSG00000073423	ZNF414
ENSMUSG00000048280	ZNF43
ENSMUSG00000095432	ZNF43
ENSMUSG00000094942	ZNF468
ENSMUSG00000090641	ZNF470
ENSMUSG00000032425	ZNF487
ENSMUSG00000025470	ZNF511
ENSMUSG00000095325	ZNF556
ENSMUSG00000094441	ZNF556
ENSMUSG00000095253	ZNF556
ENSMUSG00000091388	ZNF556
ENSMUSG00000078867	ZNF557
ENSMUSG00000074500	ZNF558
ENSMUSG00000096910	ZNF57
ENSMUSG00000097565	ZNF595
ENSMUSG00000091347	ZNF627
ENSMUSG00000092260	ZNF669
ENSMUSG00000091764	ZNF669
ENSMUSG00000090659	ZNF675
ENSMUSG00000051037	ZNF676
ENSMUSG00000033883	ZNF681
ENSMUSG00000037243	ZNF692
ENSMUSG00000086147	ZNF701
ENSMUSG00000099122	ZNF716
ENSMUSG00000098905	ZNF730
ENSMUSG00000096916	ZNF780A
ENSMUSG00000096718	ZNF781
ENSMUSG00000094076	ZNF788
ENSMUSG00000096696	ZNF788
ENSMUSG00000090744	ZNF788
ENSMUSG00000095315	ZNF788
ENSMUSG00000095545	ZNF788
ENSMUSG00000074832	ZNF788
ENSMUSG00000091594	ZNF788
ENSMUSG00000096795	ZNF788
ENSMUSG00000092335	ZNF788
ENSMUSG00000095362	ZNF788
ENSMUSG00000092225	ZNF788
ENSMUSG00000078901	ZNF788
ENSMUSG00000095990	ZNF788
ENSMUSG00000089951	ZNF788
ENSMUSG00000095199	ZNF788
ENSMUSG00000080717	ZNF788
ENSMUSG00000073158	ZNF788
ENSMUSG00000096856	ZNF788
ENSMUSG00000063364	ZNF788
ENSMUSG00000095193	ZNF788
ENSMUSG00000074887	ZNF788
ENSMUSG00000094932	ZNF788
ENSMUSG00000078881	ZNF788
ENSMUSG00000078889	ZNF788
ENSMUSG00000074521	ZNF788
ENSMUSG00000072761	ZNF788
ENSMUSG00000073184	ZNF788
ENSMUSG00000094475	ZNF788
ENSMUSG00000078877	ZNF788
ENSMUSG00000060397	ZNF8
ENSMUSG00000096433	ZNF860
ENSMUSG00000094786	ZNF891
ENSMUSG00000078870	ZNF891
ENSMUSG00000039501	ZNFX1
ENSMUSG00000095339	ZSCAN4
ENSMUSG00000090714	ZSCAN4
ENSMUSG00000095936	ZSCAN4
ENSMUSG00000034333	Zbed4
ENSMUSG00000033454	Zbtb1
ENSMUSG00000069114	Zbtb10
ENSMUSG00000049823	Zbtb12
ENSMUSG00000066687	Zbtb16
ENSMUSG00000006215	Zbtb17
ENSMUSG00000075327	Zbtb2
ENSMUSG00000022708	Zbtb20
ENSMUSG00000051390	Zbtb22
ENSMUSG00000019826	Zbtb24
ENSMUSG00000056459	Zbtb25
ENSMUSG00000050714	Zbtb26
ENSMUSG00000071661	Zbtb3
ENSMUSG00000006310	Zbtb32
ENSMUSG00000048047	Zbtb33
ENSMUSG00000068966	Zbtb34
ENSMUSG00000043467	Zbtb37
ENSMUSG00000040433	Zbtb38
ENSMUSG00000044617	Zbtb39
ENSMUSG00000018750	Zbtb4
ENSMUSG00000060862	Zbtb40
ENSMUSG00000033964	Zbtb41
ENSMUSG00000037638	Zbtb42
ENSMUSG00000026788	Zbtb43
ENSMUSG00000047412	Zbtb44
ENSMUSG00000049600	Zbtb45
ENSMUSG00000027583	Zbtb46
ENSMUSG00000028952	Zbtb48
ENSMUSG00000029127	Zbtb49
ENSMUSG00000049657	Zbtb5
ENSMUSG00000066798	Zbtb6
ENSMUSG00000035011	Zbtb7a
ENSMUSG00000028042	Zbtb7b
ENSMUSG00000044646	Zbtb7c
ENSMUSG00000028807	Zbtb8a
ENSMUSG00000048485	Zbtb8b
ENSMUSG00000029179	Zcchc4
ENSMUSG00000024238	Zeb1
ENSMUSG00000026872	Zeb2
ENSMUSG00000049576	Zfa
ENSMUSG00000024750	Zfand5
ENSMUSG00000030629	Zfand6
ENSMUSG00000040721	Zfhx2
ENSMUSG00000038872	Zfhx3
ENSMUSG00000025255	Zfhx4
ENSMUSG00000055835	Zfp1
ENSMUSG00000055240	Zfp101
ENSMUSG00000057895	Zfp105
ENSMUSG00000030486	Zfp108
ENSMUSG00000074283	Zfp109
ENSMUSG00000051034	Zfp11
ENSMUSG00000058638	Zfp110
ENSMUSG00000087598	Zfp111
ENSMUSG00000052675	Zfp112
ENSMUSG00000037007	Zfp113
ENSMUSG00000068962	Zfp114
ENSMUSG00000057835	Zfp119a
ENSMUSG00000062101	Zfp119b
ENSMUSG00000029587	Zfp12
ENSMUSG00000068134	Zfp120
ENSMUSG00000069755	Zfp125
ENSMUSG00000062012	Zfp13
ENSMUSG00000079303	Zfp131
ENSMUSG00000079840	Zfp131
ENSMUSG00000053985	Zfp14
ENSMUSG00000026135	Zfp142
ENSMUSG00000061079	Zfp143
ENSMUSG00000037029	Zfp146
ENSMUSG00000022811	Zfp148
ENSMUSG00000036898	Zfp157
ENSMUSG00000067942	Zfp160
ENSMUSG00000049672	Zfp161
ENSMUSG00000063488	Zfp167
ENSMUSG00000050954	Zfp169
ENSMUSG00000054939	Zfp174
ENSMUSG00000057101	Zfp180
ENSMUSG00000054737	Zfp182
ENSMUSG00000006720	Zfp184
ENSMUSG00000022228	Zfp187
ENSMUSG00000039634	Zfp189
ENSMUSG00000051469	Zfp191
ENSMUSG00000063894	Zfp192
ENSMUSG00000049321	Zfp2
ENSMUSG00000025602	Zfp202
ENSMUSG00000017421	Zfp207
ENSMUSG00000052763	Zfp212
ENSMUSG00000071256	Zfp213
ENSMUSG00000052056	Zfp217
ENSMUSG00000049295	Zfp219
ENSMUSG00000061544	Zfp229
ENSMUSG00000047603	Zfp235
ENSMUSG00000041258	Zfp236
ENSMUSG00000063659	Zfp238
ENSMUSG00000042097	Zfp239
ENSMUSG00000030145	Zfp248
ENSMUSG00000022526	Zfp251
ENSMUSG00000063108	Zfp26
ENSMUSG00000049421	Zfp260
ENSMUSG00000022529	Zfp263
ENSMUSG00000060510	Zfp266
ENSMUSG00000062040	Zfp27
ENSMUSG00000030446	Zfp273
ENSMUSG00000031365	Zfp275
ENSMUSG00000001065	Zfp276
ENSMUSG00000055917	Zfp277
ENSMUSG00000062861	Zfp28
ENSMUSG00000041483	Zfp281
ENSMUSG00000025821	Zfp282
ENSMUSG00000047342	Zfp286
ENSMUSG00000005267	Zfp287
ENSMUSG00000039967	Zfp292
ENSMUSG00000046962	Zfp295
ENSMUSG00000011267	Zfp296
ENSMUSG00000043602	Zfp3
ENSMUSG00000047473	Zfp30
ENSMUSG00000031079	Zfp300
ENSMUSG00000046658	Zfp316
ENSMUSG00000057551	Zfp317
ENSMUSG00000046556	Zfp319
ENSMUSG00000046351	Zfp322a
ENSMUSG00000004500	Zfp324
ENSMUSG00000057894	Zfp329
ENSMUSG00000017667	Zfp334
ENSMUSG00000039834	Zfp335
ENSMUSG00000059842	Zfp341
ENSMUSG00000074731	Zfp345
ENSMUSG00000063281	Zfp35
ENSMUSG00000070902	Zfp352
ENSMUSG00000058906	Zfp353
ENSMUSG00000020364	Zfp354a
ENSMUSG00000020335	Zfp354b
ENSMUSG00000044807	Zfp354c
ENSMUSG00000047264	Zfp358
ENSMUSG00000028799	Zfp362
ENSMUSG00000037855	Zfp365
ENSMUSG00000050919	Zfp366
ENSMUSG00000044934	Zfp367
ENSMUSG00000021514	Zfp369
ENSMUSG00000028389	Zfp37
ENSMUSG00000074220	Zfp382
ENSMUSG00000058402	Zfp383
ENSMUSG00000038346	Zfp384
ENSMUSG00000042063	Zfp386
ENSMUSG00000037001	Zfp39
ENSMUSG00000024276	Zfp397
ENSMUSG00000062519	Zfp398
ENSMUSG00000002617	Zfp40
ENSMUSG00000075040	Zfp408
ENSMUSG00000047003	Zfp41
ENSMUSG00000042472	Zfp410
ENSMUSG00000034538	Zfp418
ENSMUSG00000051176	Zfp42
ENSMUSG00000059878	Zfp422
ENSMUSG00000045333	Zfp423
ENSMUSG00000059475	Zfp426
ENSMUSG00000078994	Zfp429
ENSMUSG00000050945	Zfp438
ENSMUSG00000068130	Zfp442
ENSMUSG00000044876	Zfp444
ENSMUSG00000047036	Zfp445
ENSMUSG00000033961	Zfp446
ENSMUSG00000073176	Zfp449
ENSMUSG00000042197	Zfp451
ENSMUSG00000048728	Zfp454
ENSMUSG00000078995	Zfp456
ENSMUSG00000055341	Zfp457
ENSMUSG00000055480	Zfp458
ENSMUSG00000055560	Zfp459
ENSMUSG00000051351	Zfp46
ENSMUSG00000060206	Zfp462
ENSMUSG00000068551	Zfp467
ENSMUSG00000053600	Zfp472
ENSMUSG00000048012	Zfp473
ENSMUSG00000044519	Zfp488
ENSMUSG00000070420	Zfp498
ENSMUSG00000044452	Zfp507
ENSMUSG00000023892	Zfp51
ENSMUSG00000062761	Zfp512
ENSMUSG00000043059	Zfp513
ENSMUSG00000058881	Zfp516
ENSMUSG00000049164	Zfp518a
ENSMUSG00000046572	Zfp518b
ENSMUSG00000051341	Zfp52
ENSMUSG00000024420	Zfp521
ENSMUSG00000024220	Zfp523
ENSMUSG00000051184	Zfp524
ENSMUSG00000046541	Zfp526
ENSMUSG00000057409	Zfp53
ENSMUSG00000042439	Zfp532
ENSMUSG00000062518	Zfp534
ENSMUSG00000043456	Zfp536
ENSMUSG00000023882	Zfp54
ENSMUSG00000078796	Zfp541
ENSMUSG00000034071	Zfp551
ENSMUSG00000045598	Zfp553
ENSMUSG00000045519	Zfp560
ENSMUSG00000067424	Zfp563
ENSMUSG00000078768	Zfp566
ENSMUSG00000074221	Zfp568
ENSMUSG00000036036	Zfp57
ENSMUSG00000045252	Zfp574
ENSMUSG00000066721	Zfp575
ENSMUSG00000051550	Zfp579
ENSMUSG00000071291	Zfp58
ENSMUSG00000055633	Zfp580
ENSMUSG00000030443	Zfp583
ENSMUSG00000078779	Zfp59
ENSMUSG00000005621	Zfp592
ENSMUSG00000057842	Zfp595
ENSMUSG00000039789	Zfp597
ENSMUSG00000062794	Zfp599
ENSMUSG00000037640	Zfp60
ENSMUSG00000066007	Zfp600
ENSMUSG00000023284	Zfp605
ENSMUSG00000030386	Zfp606
ENSMUSG00000020420	Zfp607
ENSMUSG00000050605	Zfp61
ENSMUSG00000044676	Zfp612
ENSMUSG00000069476	Zfp616
ENSMUSG00000066880	Zfp617
ENSMUSG00000028358	Zfp618
ENSMUSG00000068959	Zfp619
ENSMUSG00000046311	Zfp62
ENSMUSG00000050846	Zfp623
ENSMUSG00000030604	Zfp626
ENSMUSG00000074406	Zfp628
ENSMUSG00000045639	Zfp629
ENSMUSG00000059689	Zfp637
ENSMUSG00000027667	Zfp639
ENSMUSG00000027551	Zfp64
ENSMUSG00000074830	Zfp640
ENSMUSG00000022987	Zfp641
ENSMUSG00000049606	Zfp644
ENSMUSG00000049739	Zfp646
ENSMUSG00000054967	Zfp647
ENSMUSG00000066797	Zfp648
ENSMUSG00000013419	Zfp651
ENSMUSG00000075595	Zfp652
ENSMUSG00000038895	Zfp653
ENSMUSG00000047141	Zfp654
ENSMUSG00000007812	Zfp655
ENSMUSG00000056592	Zfp658
ENSMUSG00000034800	Zfp661
ENSMUSG00000056824	Zfp663
ENSMUSG00000079215	Zfp664
ENSMUSG00000054893	Zfp667
ENSMUSG00000049728	Zfp668
ENSMUSG00000049755	Zfp672
ENSMUSG00000062743	Zfp677
ENSMUSG00000058291	Zfp68
ENSMUSG00000019338	Zfp687
ENSMUSG00000045251	Zfp688
ENSMUSG00000048921	Zfp689
ENSMUSG00000064141	Zfp69
ENSMUSG00000045268	Zfp691
ENSMUSG00000050064	Zfp697
ENSMUSG00000033669	Zfp7
ENSMUSG00000040209	Zfp704
ENSMUSG00000034429	Zfp707
ENSMUSG00000074824	Zfp708
ENSMUSG00000058883	Zfp708
ENSMUSG00000056019	Zfp709
ENSMUSG00000071281	Zfp71-rs1
ENSMUSG00000048897	Zfp710
ENSMUSG00000025529	Zfp711
ENSMUSG00000012640	Zfp715
ENSMUSG00000030469	Zfp719
ENSMUSG00000069184	Zfp72
ENSMUSG00000060630	Zfp735
ENSMUSG00000071284	Zfp738
ENSMUSG00000059975	Zfp74
ENSMUSG00000046897	Zfp740
ENSMUSG00000057691	Zfp746
ENSMUSG00000054381	Zfp747
ENSMUSG00000069204	Zfp748
ENSMUSG00000044501	Zfp758
ENSMUSG00000057396	Zfp759
ENSMUSG00000067928	Zfp760
ENSMUSG00000067430	Zfp763
ENSMUSG00000045757	Zfp764
ENSMUSG00000047371	Zfp768
